2465: 1	495	1.587706
2466: 0	761	1.588468
2467: 1	525	1.588993
2468: 0	794	1.589788
2469: 1	495	1.590284
2470: 0	771	1.591055
2471: 1	517	1.591572
2472: 0	792	1.592365
2473: 1	471	1.592836
2474: 0	764	1.593600
2475: 1	525	1.594126
2476: 0	762	1.594889
2477: 1	499	1.595389
2478: 0	767	1.596157
2479: 1	520	1.596677
2480: 0	768	1.597445
2481: 1	495	1.597940
2482: 0	814	1.598755
2483: 1	475	1.599230
2484: 0	791	1.600022
2485: 1	497	1.600520
2486: 0	790	1.601311
2487: 1	471	1.601783
2488: 0	806	1.602589
2489: 1	483	1.603072
2490: 0	794	1.603867
2491: 1	494	1.604362
2492: 0	762	1.605124
2493: 1	500	1.605625
2494: 0	766	1.606392
2495: 1	524	1.606916
2496: 0	764	1.607680
2497: 1	497	1.608178
2498: 0	780	1.608958
2499: 1	509	1.609468
2500: 0	768	1.610236
2501: 1	519	1.610756
2502: 0	789	1.611546
2503: 1	474	1.612020
2504: 0	761	1.612782
2505: 1	527	1.613310
2506: 0	813	1.614123
2507: 1	450	1.614574
2508: 0	732	1.615306
2509: 1	555	1.615862
2510: 0	764	1.616626
2511: 1	525	1.617152
2512: 0	762	1.617915
2513: 1	499	1.618414
2514: 0	799	1.619214
2515: 1	516	1.619730
2516: 0	793	1.620523
2517: 1	470	1.620993
2518: 0	744	1.621738
2519: 1	545	1.622284
2520: 0	764	1.623048
2521: 1	497	1.623546
2522: 0	811	1.624358
2523: 1	478	1.624836
2524: 0	788	1.625625
2525: 1	498	1.626124
2526: 0	768	1.626893
2527: 1	495	1.627388
2528: 0	740	1.628128
2529: 1	550	1.628678
2530: 0	738	1.629417
2531: 1	549	1.629967
2532: 0	949	1.630916
2533: 1	498	1.631415
2534: 0	790	1.632205
2535: 1	499	1.632704
2536: 0	789	1.633493
2537: 1	499	1.633993
2538: 0	788	1.634782
2539: 1	501	1.635284
2540: 0	786	1.636071
2541: 1	501	1.636572
2542: 0	840	1.637412
2543: 1	449	1.637861
2544: 0	786	1.638648
2545: 1	530	1.639178
2546: 0	768	1.639947
2547: 1	519	1.640467
2548: 0	768	1.641236
2549: 1	521	1.641757
2550: 0	788	1.642545
2551: 1	474	1.643020
2552: 0	814	1.643834
2553: 1	476	1.644310
2554: 0	812	1.645122
2555: 1	475	1.645598
2556: 0	791	1.646390
2557: 1	498	1.646888
2558: 0	790	1.647678
2559: 1	499	1.648178
2560: 0	788	1.648967
2561: 1	526	1.649494
2562: 0	761	1.650255
2563: 1	528	1.650784
2564: 0	792	1.651576
2565: 1	497	1.652073
2566: 0	770	1.652843
2567: 1	493	1.653336
2568: 0	785	1.654121
2569: 1	503	1.654624
2570: 0	817	1.655441
2571: 1	473	1.655915
2572: 0	783	1.656698
2573: 1	506	1.657205
2574: 0	813	1.658018
2575: 1	475	1.658494
2576: 0	791	1.659286
2577: 1	471	1.659758
2578: 0	753	1.660511
2579: 1	481	1.660993
2580: 0	764	1.661757
2581: 1	473	1.662230
2582: 0	741	1.662972
2583: 1	494	1.663467
2584: 0	740	1.664208
2585: 1	469	1.664677
2586: 0	755	1.665433
2587: 1	482	1.665916
2588: 0	743	1.666659
2589: 1	492	1.667151
2590: 0	743	1.667894
2591: 1	495	1.668389
2592: 0	751	1.669141
2593: 1	511	1.669652
2594: 0	787	1.670440
2595: 1	502	1.670942
2596: 0	754	1.671697
2597: 1	508	1.672205
2598: 0	758	1.672964
2599: 1	530	1.673494
2600: 0	768	1.674263
2601: 1	494	1.674757
2602: 0	730	1.675488
2603: 1	557	1.676046
2604: 0	815	1.676861
2605: 1	449	1.677311
2606: 0	786	1.678097
2607: 1	502	1.678599
2608: 0	797	1.679397
2609: 1	493	1.679890
2610: 0	731	1.680622
2611: 1	555	1.681178
2612: 0	764	1.681942
2613: 1	525	1.682468
2614: 0	763	1.683231
2615: 1	500	1.683732
2616: 0	735	1.684467
2617: 1	554	1.685021
2618: 0	766	1.685787
2619: 1	496	1.686283
2620: 0	771	1.687054
2621: 1	519	1.687574
2622: 0	814	1.688389
2623: 1	446	1.688836
2624: 0	795	1.689632
2625: 1	493	1.690125
2626: 0	794	1.690920
2627: 1	495	1.691416
2628: 0	761	1.692177
2629: 1	500	1.692677
2630: 0	735	1.693413
2631: 1	553	1.693967
2632: 0	766	1.694733
2633: 1	522	1.695256
2634: 0	765	1.696022
2635: 1	497	1.696519
2636: 0	770	1.697290
2637: 1	518	1.697808
2638: 0	769	1.698578
2639: 1	520	1.699099
2640: 0	768	1.699867
2641: 1	496	1.700363
2642: 0	771	1.701134
2643: 1	517	1.701652
2644: 0	760	1.702412
2645: 1	503	1.702916
2646: 0	785	1.703701
2647: 1	476	1.704178
2648: 0	790	1.704968
2649: 1	499	1.705467
2650: 0	768	1.706236
2651: 1	522	1.706758
2652: 0	765	1.707524
2653: 1	497	1.708022
2654: 0	727	1.708750
2655: 1	559	1.709309
2656: 0	770	1.710080
2657: 1	493	1.710574
2658: 0	816	1.711390
2659: 1	470	1.711861
2660: 0	785	1.712647
2661: 1	506	1.713153
2662: 0	761	1.713915
2663: 1	501	1.714416
2664: 0	766	1.715182
2665: 1	521	1.715704
2666: 0	766	1.716471
2667: 1	497	1.716968
2668: 0	780	1.717749
2669: 1	507	1.718256
2670: 0	791	1.719048
2671: 1	498	1.719546
2672: 0	790	1.720336
2673: 1	473	1.720810
2674: 0	762	1.721572
2675: 1	500	1.722073
2676: 0	809	1.722882
2677: 1	480	1.723363
2678: 0	786	1.724150
2679: 1	501	1.724651
2680: 0	818	1.725470
2681: 1	446	1.725916
2682: 0	778	1.726695
2683: 1	509	1.727204
2684: 0	821	1.728026
2685: 1	442	1.728468
2686: 0	793	1.729262
2687: 1	495	1.729757
2688: 0	951	1.730709
2689: 1	496	1.731205
2690: 0	728	1.731934
2691: 1	560	1.732494
2692: 0	791	1.733286
2693: 1	945	1.734232
2694: 0	786	1.735018
2695: 1	556	1.735575
2696: 0	847	1.736423
2697: 1	491	1.736914
2698: 0	849	1.737764
2699: 1	571	1.738336
2700: 0	917	1.739253
2701: 1	477	1.739731
2702: 0	874	1.740605
2703: 1	573	1.741179
2704: 0	820	1.741999
2705: 1	679	1.742679
2706: 0	841	1.743520
2707: 1	499	1.744020
2708: 0	873	1.744894
2709: 1	547	1.745441
2710: 0	793	1.746235
2711: 1	549	1.746785
2712: 0	844	1.747629
2713: 1	498	1.748127
2714: 0	896	1.749023
2715: 1	577	1.749600
2716: 0	848	1.750449
2717: 1	465	1.750915
2718: 0	843	1.751759
2719: 1	577	1.752336
2720: 0	796	1.753132
2721: 1	546	1.753679
2722: 0	858	1.754537
2723: 1	483	1.755020
2724: 0	868	1.755889
2725: 1	525	1.756415
2726: 0	815	1.757230
2727: 1	552	1.757783
2728: 0	862	1.758646
2729: 1	505	1.759152
2730: 0	814	1.759966
2731: 1	607	1.760573
2732: 0	860	1.761434
2733: 1	560	1.761995
2734: 0	844	1.762839
2735: 1	550	1.763389
2736: 0	770	1.764159
2737: 1	571	1.764731
2738: 0	811	1.765543
2739: 1	556	1.766099
2740: 0	837	1.766937
2741: 1	557	1.767495
2742: 0	899	1.768395
2743: 1	467	1.768862
2744: 0	821	1.769683
2745: 1	575	1.770258
2746: 0	787	1.771046
2747: 1	553	1.771599
2748: 0	840	1.772440
2749: 1	528	1.772968
2750: 0	865	1.773834
2751: 1	528	1.774362
2752: 0	770	1.775133
2753: 1	572	1.775706
2754: 0	842	1.776548
2755: 1	499	1.777048
2756: 0	873	1.777921
2757: 1	547	1.778468
2758: 0	857	1.779326
2759: 1	483	1.779810
2760: 0	825	1.780636
2761: 1	569	1.781205
2762: 0	730	1.781935
2763: 1	611	1.782547
2764: 0	845	1.783392
2765: 1	496	1.783889
2766: 0	865	1.784755
2767: 1	556	1.785311
2768: 0	764	1.786075
2769: 1	577	1.786653
2770: 0	784	1.787438
2771: 1	555	1.787993
2772: 0	849	1.788843
2773: 1	545	1.789389
2774: 0	826	1.790216
2775: 1	516	1.790732
2776: 0	814	1.791547
2777: 1	579	1.792126
2778: 0	762	1.792888
2779: 1	579	1.793467
2780: 0	846	1.794314
2781: 1	471	1.794785
2782: 0	870	1.795655
2783: 1	549	1.796205
2784: 0	802	1.797007
2785: 1	566	1.797574
2786: 0	821	1.798395
2787: 1	519	1.798915
2788: 0	806	1.799722
2789: 1	535	1.800257
2790: 0	763	1.801021
2791: 1	525	1.801547
2792: 0	794	1.802341
2793: 1	469	1.802811
2794: 0	818	1.803630
2795: 1	548	1.804178
2796: 0	761	1.804939
2797: 1	529	1.805469
2798: 0	843	1.806312
2799: 1	446	1.806759
2800: 0	873	1.807633
2801: 1	413	1.808046
2802: 0	928	1.808974
2803: 1	546	1.809520
2804: 0	816	1.810336
2805: 1	500	1.810837
2806: 0	840	1.811678
2807: 1	580	1.812258
2808: 0	760	1.813019
2809: 1	580	1.813599
2810: 0	835	1.814434
2811: 1	508	1.814943
2812: 0	790	1.815733
2813: 1	602	1.816336
2814: 0	812	1.817149
2815: 1	530	1.817679
2816: 0	874	1.818553
2817: 1	495	1.819048
2818: 0	814	1.819863
2819: 1	579	1.820443
2820: 0	898	1.821341
2821: 1	521	1.821863
2822: 0	840	1.822704
2823: 1	554	1.823259
2824: 0	786	1.824046
2825: 1	579	1.824625
2826: 0	803	1.825429
2827: 1	537	1.825967
2828: 0	782	1.826749
2829: 1	693	1.827443
2830: 0	1028	1.828471
2831: 1	522	1.828994
2832: 0	860	1.829855
2833: 1	559	1.830415
2834: 0	781	1.831196
2835: 1	562	1.831759
2836: 0	842	1.832601
2837: 1	498	1.833100
2838: 0	842	1.833942
2839: 1	577	1.834520
2840: 0	816	1.835337
2841: 1	500	1.835837
2842: 0	809	1.836646
2843: 1	611	1.837258
2844: 0	783	1.838041
2845: 1	559	1.838600
2846: 0	866	1.839466
2847: 1	475	1.839941
2848: 0	845	1.840787
2849: 1	577	1.841364
2850: 0	764	1.842128
2851: 1	550	1.842678
2852: 0	843	1.843522
2853: 1	499	1.844022
2854: 0	873	1.844895
2855: 1	572	1.845468
2856: 0	789	1.846258
2857: 1	551	1.846809
2858: 0	821	1.847631
2859: 1	575	1.848206
2860: 0	809	1.849014
2861: 1	531	1.849547
2862: 0	872	1.850419
2863: 1	469	1.850889
2864: 0	840	1.851729
2865: 1	580	1.852310
2866: 0	739	1.853049
2867: 1	603	1.853653
2868: 0	843	1.854496
2869: 1	498	1.854994
2870: 0	843	1.855837
2871: 1	552	1.856390
2872: 0	841	1.857232
2873: 1	500	1.857732
2874: 0	841	1.858573
2875: 1	580	1.859153
2876: 0	761	1.859914
2877: 1	579	1.860494
2878: 0	846	1.861340
2879: 1	469	1.861810
2880: 0	872	1.862682
2881: 1	549	1.863231
2882: 0	792	1.864023
2883: 1	551	1.864574
2884: 0	821	1.865396
2885: 1	520	1.865916
2886: 0	821	1.866737
2887: 1	572	1.867309
2888: 0	843	1.868153
2889: 1	499	1.868652
2890: 0	863	1.869515
2891: 1	559	1.870074
2892: 0	729	1.870804
2893: 1	611	1.871416
2894: 0	845	1.872261
2895: 1	497	1.872759
2896: 0	844	1.873603
2897: 1	576	1.874180
2898: 0	754	1.874934
2899: 1	560	1.875494
2900: 0	865	1.876360
2901: 1	502	1.876862
2902: 0	859	1.877722
2903: 1	536	1.878258
2904: 0	900	1.879159
2905: 1	467	1.879626
2906: 0	873	1.880500
2907: 1	546	1.881047
2908: 0	763	1.881810
2909: 1	578	1.882389
2910: 0	815	1.883204
2911: 1	500	1.883705
2912: 0	872	1.884577
2913: 1	548	1.885126
2914: 0	771	1.885898
2915: 1	570	1.886469
2916: 0	865	1.887334
2917: 1	476	1.887811
2918: 0	843	1.888654
2919: 1	577	1.889232
2920: 0	869	1.890101
2921: 1	472	1.890574
2922: 0	868	1.891443
2923: 1	551	1.891994
2924: 0	790	1.892784
2925: 1	578	1.893363
2926: 0	826	1.894189
2927: 1	489	1.894679
2928: 0	841	1.895520
2929: 1	526	1.896046
2930: 0	825	1.896872
2931: 1	517	1.897389
2932: 0	845	1.898234
2933: 1	524	1.898758
2934: 0	817	1.899576
2935: 1	576	1.900153
2936: 0	785	1.900938
2937: 1	582	1.901521
2938: 0	821	1.902343
2939: 1	494	1.902837
2940: 0	847	1.903684
2941: 1	546	1.904231
2942: 0	847	1.905078
2943: 1	496	1.905575
2944: 0	845	1.906420
2945: 1	574	1.906994
2946: 0	788	1.907782
2947: 1	555	1.908338
2948: 0	870	1.909208
2949: 1	497	1.909706
2950: 0	812	1.910518
2951: 1	583	1.911101
2952: 0	768	1.911870
2953: 1	573	1.912443
2954: 0	821	1.913264
2955: 1	493	1.913758
2956: 0	847	1.914606
2957: 1	572	1.915178
2958: 0	874	1.916053
2959: 1	468	1.916521
2960: 0	841	1.917362
2961: 1	580	1.917942
2962: 0	792	1.918735
2963: 1	575	1.919310
2964: 0	829	1.920140
2965: 1	513	1.920654
2966: 0	849	1.921503
2967: 1	545	1.922048
2968: 0	764	1.922813
2969: 1	577	1.923390
2970: 0	848	1.924239
2971: 1	492	1.924731
2972: 0	901	1.925633
2973: 1	493	1.926127
2974: 0	868	1.926995
2975: 1	472	1.927468
2976: 0	868	1.928337
2977: 1	553	1.928890
2978: 0	767	1.929657
2979: 1	573	1.930231
2980: 0	841	1.931073
2981: 1	501	1.931575
2982: 0	839	1.932414
2983: 1	580	1.932995
2984: 0	781	1.933777
2985: 1	533	1.934311
2986: 0	871	1.935182
2987: 1	472	1.935654
2988: 0	837	1.936492
2989: 1	581	1.937073
2990: 0	865	1.937939
2991: 1	451	1.938391
2992: 0	815	1.939206
2993: 1	604	1.939810
2994: 0	789	1.940600
2995: 1	552	1.941152
2996: 0	842	1.941995
2997: 1	499	1.942494
2998: 0	841	1.943336
2999: 1	580	1.943916
3000: 0	792	1.944709
3001: 1	549	1.945259
3002: 0	823	1.946082
3003: 1	518	1.946601
3004: 0	822	1.947424
3005: 1	571	1.947995
3006: 0	844	1.948839
3007: 1	497	1.949336
3008: 0	875	1.950212
3009: 1	545	1.950758
3010: 0	785	1.951543
3011: 1	556	1.952100
3012: 0	837	1.952937
3013: 1	506	1.953443
3014: 0	782	1.954226
3015: 1	611	1.954838
3016: 0	761	1.955599
3017: 1	581	1.956180
3018: 0	897	1.957078
3019: 1	443	1.957521
3020: 0	845	1.958366
3021: 1	576	1.958943
3022: 0	838	1.959782
3023: 1	503	1.960286
3024: 0	816	1.961102
3025: 1	577	1.961680
3026: 0	763	1.962443
3027: 1	577	1.963021
3028: 0	848	1.963869
3029: 1	494	1.964364
3030: 0	836	1.965200
3031: 1	558	1.965759
3032: 0	803	1.966563
3033: 1	538	1.967101
3034: 0	866	1.967967
3035: 1	474	1.968442
3036: 0	835	1.969277
3037: 1	559	1.969837
3038: 0	865	1.970703
3039: 1	475	1.971179
3040: 0	844	1.972023
3041: 1	576	1.972600
3042: 0	765	1.973365
3043: 1	578	1.973943
3044: 0	836	1.974780
3045: 1	505	1.975286
3046: 0	867	1.976153
3047: 1	527	1.976680
3048: 0	750	1.977431
3049: 1	590	1.978022
3050: 0	866	1.978889
3051: 1	502	1.979391
3052: 0	839	1.980230
3053: 1	580	1.980811
3054: 0	813	1.981624
3055: 1	529	1.982154
3056: 0	843	1.982997
3057: 1	550	1.983548
3058: 0	790	1.984339
3059: 1	550	1.984889
3060: 0	822	1.985712
3061: 1	520	1.986232
3062: 0	831	1.987064
3063: 1	563	1.987627
3064: 0	735	1.988363
3065: 1	632	1.988995
3066: 0	846	1.989841
3067: 1	495	1.990337
3068: 0	835	1.991172
3069: 1	559	1.991732
3070: 0	845	1.992577
3071: 1	496	1.993074
3072: 0	844	1.993918
3073: 1	575	1.994494
3074: 0	765	1.995260
3075: 1	578	1.995838
3076: 0	837	1.996675
3077: 1	504	1.997180
3078: 0	847	1.998027
3079: 1	574	1.998602
3080: 0	767	1.999369
3081: 1	573	1.999942
3082: 0	789	2.000731
3083: 1	553	2.001285
3084: 0	819	2.002104
3085: 1	575	2.002680
3086: 0	871	2.003551
3087: 1	469	2.004021
3088: 0	808	2.004829
3089: 1	614	2.005444
3090: 0	780	2.006224
3091: 1	561	2.006785
3092: 0	875	2.007660
3093: 1	467	2.008128
3094: 0	841	2.008970
3095: 1	577	2.009547
3096: 0	795	2.010343
3097: 1	546	2.010890
3098: 0	794	2.011684
3099: 1	547	2.012232
3100: 0	867	2.013100
3101: 1	526	2.013626
3102: 0	867	2.014494
3103: 1	475	2.014970
3104: 0	844	2.015814
3105: 1	550	2.016364
3106: 0	738	2.017103
3107: 1	603	2.017706
3108: 0	843	2.018550
3109: 1	498	2.019048
3110: 0	874	2.019923
3111: 1	546	2.020469
3112: 0	784	2.021254
3113: 1	556	2.021810
3114: 0	869	2.022680
3115: 1	472	2.023152
3116: 0	847	2.024000
3117: 1	547	2.024548
3118: 0	846	2.025394
3119: 1	520	2.025915
3120: 0	862	2.026778
3121: 1	508	2.027286
3122: 0	780	2.028066
3123: 1	586	2.028653
3124: 0	860	2.029513
3125: 1	508	2.030022
3126: 0	832	2.030855
3127: 1	561	2.031417
3128: 0	842	2.032259
3129: 1	499	2.032759
3130: 0	841	2.033601
3131: 1	551	2.034152
3132: 0	779	2.034932
3133: 1	564	2.035496
3134: 0	840	2.036337
3135: 1	527	2.036865
3136: 0	845	2.037710
3137: 1	549	2.038259
3138: 0	813	2.039072
3139: 1	554	2.039626
3140: 0	840	2.040466
3141: 1	501	2.040968
3142: 0	839	2.041808
3143: 1	556	2.042364
3144: 0	838	2.043202
3145: 1	504	2.043706
3146: 0	869	2.044575
3147: 1	551	2.045127
3148: 0	768	2.045896
3149: 1	574	2.046470
3150: 0	893	2.047364
3151: 1	446	2.047810
3152: 0	842	2.048652
3153: 1	552	2.049205
3154: 0	788	2.049994
3155: 1	555	2.050549
3156: 0	870	2.051420
3157: 1	470	2.051890
3158: 0	871	2.052761
3159: 1	575	2.053337
3160: 0	839	2.054177
3161: 1	503	2.054680
3162: 0	838	2.055518
3163: 1	528	2.056047
3164: 0	791	2.056838
3165: 1	579	2.057417
3166: 0	815	2.058233
3167: 1	525	2.058758
3168: 0	847	2.059606
3169: 1	573	2.060180
3170: 0	788	2.060968
3171: 1	580	2.061549
3172: 0	781	2.062331
3173: 1	559	2.062890
3174: 0	792	2.063683
3175: 1	601	2.064284
3176: 0	887	2.065172
3177: 1	506	2.065679
3178: 0	834	2.066513
3179: 1	561	2.067075
3180: 0	758	2.067834
3181: 1	582	2.068416
3182: 0	864	2.069281
3183: 1	478	2.069759
3184: 0	841	2.070601
3185: 1	579	2.071180
3186: 0	793	2.071974
3187: 1	548	2.072522
3188: 0	835	2.073358
3189: 1	505	2.073863
3190: 0	857	2.074720
3191: 1	539	2.075260
3192: 0	833	2.076093
3193: 1	535	2.076628
3194: 0	785	2.077413
3195: 1	607	2.078021
3196: 0	734	2.078755
3197: 1	609	2.079364
3198: 0	848	2.080213
3199: 1	493	2.080707
3200: 0	868	2.081575
3201: 1	526	2.082102
3202: 0	793	2.082896
3203: 1	572	2.083468
3204: 0	821	2.084290
3205: 1	521	2.084811
3206: 0	840	2.085652
3207: 1	552	2.086205
3208: 0	841	2.087047
3209: 1	503	2.087550
3210: 0	838	2.088388
3211: 1	607	2.088996
3212: 0	786	2.089782
3213: 1	555	2.090338
3214: 0	785	2.091124
3215: 1	555	2.091679
3216: 0	838	2.092518
3217: 1	582	2.093101
3218: 0	896	2.093997
3219: 1	446	2.094443
3220: 0	873	2.095317
3221: 1	546	2.095864
3222: 0	763	2.096627
3223: 1	552	2.097179
3224: 0	820	2.098000
3225: 1	522	2.098522
3226: 0	840	2.099363
3227: 1	580	2.099943
3228: 0	792	2.100736
3229: 1	548	2.101284
3230: 0	845	2.102130
3231: 1	497	2.102628
3232: 0	864	2.103492
3233: 1	556	2.104049
3234: 0	795	2.104844
3235: 1	546	2.105391
3236: 0	784	2.106175
3237: 1	556	2.106731
3238: 0	827	2.107559
3239: 1	567	2.108127
3240: 0	900	2.109027
3241: 1	467	2.109495
3242: 0	873	2.110369
3243: 1	547	2.110916
3244: 0	762	2.111678
3245: 1	579	2.112258
3246: 0	867	2.113125
3247: 1	475	2.113601
3248: 0	781	2.114382
3249: 1	614	2.114996
3250: 0	737	2.115734
3251: 1	604	2.116339
3252: 0	895	2.117234
3253: 1	499	2.117733
3254: 0	863	2.118596
3255: 1	557	2.119154
3256: 0	815	2.119970
3257: 1	499	2.120469
3258: 0	841	2.121311
3259: 1	579	2.121891
3260: 0	772	2.122663
3261: 1	570	2.123233
3262: 0	866	2.124099
3263: 1	449	2.124549
3264: 0	870	2.125420
3265: 1	548	2.125968
3266: 0	782	2.126750
3267: 1	559	2.127310
3268: 0	844	2.128155
3269: 1	499	2.128655
3270: 0	820	2.129476
3271: 1	572	2.130048
3272: 0	821	2.130870
3273: 1	519	2.131390
3274: 0	842	2.132232
3275: 1	579	2.132811
3276: 0	762	2.133574
3277: 1	578	2.134153
3278: 0	836	2.134989
3279: 1	481	2.135470
3280: 0	860	2.136331
3281: 1	534	2.136865
3282: 0	785	2.137651
3283: 1	554	2.138205
3284: 0	861	2.139066
3285: 1	509	2.139576
3286: 0	863	2.140439
3287: 1	531	2.140970
3288: 0	789	2.141760
3289: 1	578	2.142338
3290: 0	836	2.143175
3291: 1	505	2.143680
3292: 0	783	2.144464
3293: 1	611	2.145075
3294: 0	845	2.145921
3295: 1	495	2.146416
3296: 0	846	2.147262
3297: 1	576	2.147839
3298: 0	786	2.148625
3299: 1	580	2.149205
3300: 0	845	2.150051
3301: 1	497	2.150549
3302: 0	864	2.151413
3303: 1	583	2.151997
3304: 0	842	2.152839
3305: 1	524	2.153364
3306: 0	817	2.154181
3307: 1	552	2.154733
3308: 0	789	2.155522
3309: 1	551	2.156074
3310: 0	821	2.156895
3311: 1	494	2.157390
3312: 0	846	2.158236
3313: 1	548	2.158785
3314: 0	813	2.159599
3315: 1	555	2.160154
3316: 0	839	2.160993
3317: 1	502	2.161496
3318: 0	838	2.162335
3319: 1	582	2.162917
3320: 0	769	2.163687
3321: 1	572	2.164259
3322: 0	896	2.165155
3323: 1	447	2.165602
3324: 0	841	2.166443
3325: 1	551	2.166995
3326: 0	842	2.167838
3327: 1	501	2.168339
3328: 0	840	2.169179
3329: 1	579	2.169759
3330: 0	761	2.170520
3331: 1	579	2.171100
3332: 0	782	2.171883
3333: 1	560	2.172443
3334: 0	865	2.173309
3335: 1	554	2.173863
3336: 0	765	2.174629
3337: 1	576	2.175206
3338: 0	838	2.176044
3339: 1	504	2.176549
3340: 0	815	2.177365
3341: 1	579	2.177944
3342: 0	782	2.178727
3343: 1	557	2.179285
3344: 0	846	2.180132
3345: 1	574	2.180706
3346: 0	735	2.181442
3347: 1	606	2.182048
3348: 0	871	2.182920
3349: 1	496	2.183417
3350: 0	844	2.184262
3351: 1	549	2.184811
3352: 0	770	2.185582
3353: 1	571	2.186153
3354: 0	843	2.186997
3355: 1	497	2.187495
3356: 0	843	2.188339
3357: 1	524	2.188863
3358: 0	816	2.189680
3359: 1	526	2.190206
3360: 0	783	2.190990
3361: 1	611	2.191601
3362: 0	761	2.192363
3363: 1	580	2.192943
3364: 0	813	2.193757
3365: 1	503	2.194260
3366: 0	869	2.195130
3367: 1	523	2.195654
3368: 0	785	2.196440
3369: 1	555	2.196995
3370: 0	849	2.197845
3371: 1	492	2.198337
3372: 0	870	2.199207
3373: 1	552	2.199760
3374: 0	767	2.200528
3375: 1	573	2.201101
3376: 0	831	2.201932
3377: 1	511	2.202444
3378: 0	829	2.203274
3379: 1	564	2.203838
3380: 0	808	2.204647
3381: 1	558	2.205206
3382: 0	782	2.205988
3383: 1	612	2.206601
3384: 0	739	2.207340
3385: 1	603	2.207944
3386: 0	864	2.208808
3387: 1	477	2.209286
3388: 0	843	2.210129
3389: 1	577	2.210707
3390: 0	795	2.211502
3391: 1	546	2.212049
3392: 0	847	2.212896
3393: 1	521	2.213417
3394: 0	820	2.214238
3395: 1	574	2.214812
3396: 0	840	2.215653
3397: 1	499	2.216153
3398: 0	820	2.216973
3399: 1	575	2.217549
3400: 0	765	2.218315
3401: 1	575	2.218890
3402: 0	850	2.219741
3403: 1	491	2.220233
3404: 0	849	2.221082
3405: 1	571	2.221654
3406: 0	864	2.222519
3407: 1	477	2.222996
3408: 0	863	2.223860
3409: 1	556	2.224416
3410: 0	753	2.225170
3411: 1	562	2.225732
3412: 0	874	2.226606
3413: 1	468	2.227074
3414: 0	820	2.227895
3415: 1	575	2.228471
3416: 0	818	2.229289
3417: 1	575	2.229865
3418: 0	807	2.230673
3419: 1	533	2.231206
3420: 0	818	2.232025
3421: 1	576	2.232601
3422: 0	839	2.233440
3423: 1	504	2.233944
3424: 0	837	2.234782
3425: 1	582	2.235365
3426: 0	769	2.236134
3427: 1	574	2.236708
3428: 0	841	2.237549
3429: 1	499	2.238049
3430: 0	820	2.238869
3431: 1	574	2.239444
3432: 0	766	2.240211
3433: 1	575	2.240786
3434: 0	839	2.241626
3435: 1	502	2.242128
3436: 0	839	2.242968
3437: 1	554	2.243522
3438: 0	839	2.244362
3439: 1	503	2.244865
3440: 0	869	2.245735
3441: 1	549	2.246285
3442: 0	770	2.247055
3443: 1	573	2.247628
3444: 0	842	2.248470
3445: 1	499	2.248970
3446: 0	788	2.249759
3447: 1	605	2.250365
3448: 0	788	2.251153
3449: 1	580	2.251734
3450: 0	866	2.252600
3451: 1	474	2.253075
3452: 0	835	2.253910
3453: 1	559	2.254469
3454: 0	845	2.255315
3455: 1	496	2.255811
3456: 0	844	2.256656
3457: 1	576	2.257233
3458: 0	785	2.258019
3459: 1	556	2.258575
3460: 0	827	2.259402
3461: 1	514	2.259917
3462: 0	837	2.260755
3463: 1	556	2.261311
3464: 0	784	2.262096
3465: 1	558	2.262655
3466: 0	867	2.263522
3467: 1	474	2.263997
3468: 0	845	2.264842
3469: 1	574	2.265417
3470: 0	840	2.266258
3471: 1	501	2.266759
3472: 0	850	2.267610
3473: 1	570	2.268180
3474: 0	813	2.268993
3475: 1	581	2.269575
3476: 0	812	2.270387
3477: 1	505	2.270893
3478: 0	867	2.271760
3479: 1	552	2.272313
3480: 0	831	2.273144
3481: 1	510	2.273654
3482: 0	842	2.274496
3483: 1	552	2.275049
3484: 0	767	2.275817
3485: 1	574	2.276391
3486: 0	872	2.277264
3487: 1	470	2.277734
3488: 0	870	2.278605
3489: 1	549	2.279154
3490: 0	770	2.279925
3491: 1	571	2.280497
3492: 0	790	2.281288
3493: 1	550	2.281838
3494: 0	812	2.282650
3495: 1	582	2.283232
3496: 0	843	2.284076
3497: 1	498	2.284575
3498: 0	863	2.285439
3499: 1	558	2.285997
3500: 0	782	2.286780
3501: 1	558	2.287339
3502: 0	846	2.288185
3503: 1	496	2.288681
3504: 0	844	2.289526
3505: 1	575	2.290102
3506: 0	765	2.290868
3507: 1	576	2.291445
3508: 0	859	2.292304
3509: 1	481	2.292786
3510: 0	849	2.293635
3511: 1	573	2.294208
3512: 0	789	2.294997
3513: 1	552	2.295550
3514: 0	789	2.296339
3515: 1	604	2.296943
3516: 0	789	2.297733
3517: 1	553	2.298286
3518: 0	873	2.299159
3519: 1	495	2.299655
3520: 0	845	2.300500
3521: 1	575	2.301075
3522: 0	787	2.301863
3523: 1	555	2.302418
3524: 0	817	2.303236
3525: 1	522	2.303758
3526: 0	840	2.304598
3527: 1	556	2.305155
3528: 0	816	2.305971
3529: 1	525	2.306497
3530: 0	837	2.307334
3531: 1	557	2.307891
3532: 0	816	2.308707
3533: 1	552	2.309260
3534: 0	862	2.310122
3535: 1	480	2.310603
3536: 0	861	2.311464
3537: 1	533	2.311997
3538: 0	776	2.312774
3539: 1	565	2.313339
3540: 0	839	2.314178
